DEPTH,SWOB,STOR,RPM,SPPA,SMSE,TFLO,ECD,Formation,ROP5
5695.855,18.3804,47.1147,174,28352.21,53.6218,3651.181,1497.733,Whiterose Formation,41.6506
5696.5376,19.1398,48.4569,170,28408.06,57.9604,3638.576,1506.518,Whiterose Formation,38.9543
5696.9565,14.725,44.7284,173,28401.92,37.556,3641.301,1504.632,Whiterose Formation,34.3004
5697.6611,18.2122,45.4877,173,28482.45,44.866,3646.677,1507.589,Whiterose Formation,34.9825
5698.0313,14.6985,41.2847,172,28542.43,46.2371,3652.96,1508.522,Whiterose Formation,26.7203
5698.252,8.3686,38.0985,172,28412.61,137.4737,3654.777,1498.529,Whiterose Formation,24.2891
5698.8188,14.6362,41.9897,171,28336.07,39.4256,3669.162,1498.31,Whiterose Formation,26.0602
5699.2329,11.45,41.2304,172,28357.86,73.4751,3648.494,1498.58,Whiterose Formation,23.2382
5699.8521,14.6776,42.8439,171,28402.81,39.2156,3662.878,1499.417,Whiterose Formation,34.7483
5700.3687,13.45,43.4811,172,28367.51,61.9513,3664.657,1499.863,Whiterose Formation,31.0374
5700.8584,11.8476,43.3591,172,28313.25,63.2777,3649.364,1499.243,Whiterose Formation,32.8056
5701.2329,11.1832,38.79,173,28348.41,88.119,3652.96,1499.528,Whiterose Formation,28.3397
5701.5269,9.0982,40.1593,173,28318.49,62.0274,3665.566,1498.553,Whiterose Formation,23.3533
5701.8633,9.953,40.3085,171,28312.36,93.6262,3658.374,1497.778,Whiterose Formation,22.5775
5702.0757,7.398,38.1663,170,28291.26,127.8478,3662.878,1496.405,Whiterose Formation,19.8513
5702.5454,10.9934,39.4679,170,28265.75,48.0498,3656.557,1496.868,Whiterose Formation,21.2766
5703.1123,12.8053,43.9285,172,28239.06,63.0822,3662.878,1498.585,Whiterose Formation,24.554
5704.1675,21.8878,49.0535,172,28285.12,35.2409,3640.393,1501.187,Whiterose Formation,49.9563
5705.0024,19.9124,53.4599,174,28317.8,34.0785,3648.494,1508.603,Whiterose Formation,45.3412
5705.3052,14.5271,38.7086,172,28390.06,118.4939,3634.109,1500.96,Whiterose Formation,39.1117
5706.0127,23.1707,53.1752,173,28255.96,34.6302,3652.96,1516.807,Whiterose Formation,35.5904
5706.2061,11.2002,38.3832,173,28157.84,81.6314,3665.566,1495.453,Whiterose Formation,28.5953
5706.6006,14.3166,38.2205,173,28183.49,81.9981,3652.09,1495.73,Whiterose Formation,27.7183
5707.3232,20.5385,47.9824,171,28146.54,43.684,3653.869,1496.31,Whiterose Formation,28.048
5707.6787,16.6266,42.9116,172,28179.77,102.1494,3661.061,1496.388,Whiterose Formation,25.2203
5707.8521,8.8051,39.0747,166,27698.1,72.0012,3597.239,1492.024,Whiterose Formation,29.1095
5708.2754,10.264,40.5932,166,27669.9,73.1392,3590.955,1493.149,Whiterose Formation,24.9795
5709.0259,18.5059,42.0032,164,27636.53,23.1467,3590.047,1491.786,Whiterose Formation,29.7167
5710.1382,25.1366,49.162,165,27688.79,24.7333,3594.552,1493.074,Whiterose Formation,66.4788
5710.8418,21.901,50.1653,165,27661.84,48.0857,3600.835,1494.305,Whiterose Formation,55.5568
5711.2251,14.4975,45.4199,165,27669.42,79.8083,3593.643,1493.513,Whiterose Formation,41.9162
5711.728,11.8023,42.9659,166,27683.48,57.5202,3604.431,1493.533,Whiterose Formation,31.8265
5712.061,8.0937,41.2033,167,27656.87,86.339,3590.955,1494.048,Whiterose Formation,26.135
5712.3525,8.8996,38.4917,163,27615.37,87.1613,3592.734,1493.721,Whiterose Formation,22.8975
5712.5742,5.7241,37.868,166,27442.1,92.3708,3570.287,1493.206,Whiterose Formation,20.7361
5713.1665,10.3177,42.2473,165,27433.55,43.8466,3579.258,1493.192,Whiterose Formation,22.0386
5713.5503,6.9662,41.4609,165,27395.49,69.7261,3569.378,1493.901,Whiterose Formation,21.9162
5713.9023,7.8454,37.8544,165,27386.32,92.0458,3563.095,1493.122,Whiterose Formation,24.0132
5714.3643,9.1025,39.0476,165,27368.81,127.0461,3584.671,1493.158,Whiterose Formation,18.9864
5714.4971,4.6392,37.99,166,27351.29,176.5346,3567.599,1493.106,Whiterose Formation,17.0807
5714.7661,4.6644,37.1087,167,27372.6,116.4313,3572.066,1493.217,Whiterose Formation,15.8157
5715.0171,4.4838,37.2714,165,27385.01,99.7747,3573.883,1493.12,Whiterose Formation,14.602
5716.187,17.8067,47.6841,166,27467.61,38.4403,3563.095,1493.74,Whiterose Formation,40.8294
5716.7725,15.9438,48.0095,166,27403.63,67.6847,3575.662,1495.013,Whiterose Formation,49.6286
5717.4468,14.3109,48.3349,166,27367.43,55.0461,3566.691,1495.395,Whiterose Formation,41.2905
5718.2241,23.956,34.9937,166,27286.28,31.5932,3547.802,1494.237,Whiterose Formation,43.0775
5718.6274,28.233,37.1087,166,27277.04,45.8622,3556.811,1493.224,Whiterose Formation,35.2484
5718.8545,26.8354,44.3488,166,27256.56,121.3192,3571.195,1493.565,Whiterose Formation,30.4235
5719.0303,23.2876,44.0641,167,27751.74,160.8943,3597.239,1494.568,Whiterose Formation,22.8324
5719.3301,20.2554,44.037,166,27746.64,120.8106,3607.119,1494.452,Whiterose Formation,20.2595
5719.5762,16.1441,41.5016,165,22882.6,101.6986,3110.057,1490.073,Whiterose Formation,17.874
5720.4907,28.6916,48.8501,166,20838.3,38.7541,3048.052,1489.72,Whiterose Formation,27.5228
5720.9453,27.5499,47.0876,167,19718.45,71.0702,3020.191,1483.978,Whiterose Formation,33.9286
5721.5244,28.8432,50.8567,167,24245.35,47.8712,3275.441,1492.318,Whiterose Formation,35.7717
5721.8936,27.5902,49.7992,165,27196.03,96.1444,3577.479,1493.888,Whiterose Formation,29.3768
5722.1709,22.7777,45.2979,165,26951.95,108.635,3530.729,1493.78,Whiterose Formation,25.0981
5722.6011,22.1117,45.6233,165,26821.02,63.1135,3535.234,1493.4,Whiterose Formation,23.1848
5723.0342,22.8134,45.6504,166,27283.93,62.3062,3572.975,1492.59,Whiterose Formation,22.6637
5723.8071,29.3792,49.4602,164,27391.63,32.0208,3578.388,1493.788,Whiterose Formation,34.4405
5724.3555,26.7556,51.1821,164,26955.4,46.9428,3547.802,1494.432,Whiterose Formation,36.7197
5724.8477,25.3403,46.7079,165,26620.31,70.6795,3524.446,1492.958,Whiterose Formation,37.835
5725.1738,19.9216,46.4503,165,26759.79,99.7436,3506.465,1493.901,Whiterose Formation,28.5847
5725.7837,21.7017,45.8944,166,27284.55,54.3298,3568.47,1495.162,Whiterose Formation,26.8645
5726.373,22.4843,46.5724,166,27379.43,49.2835,3577.479,1494.505,Whiterose Formation,33.9563
5726.5811,12.1081,40.1864,167,27297.31,45.483,3576.571,1493.356,Whiterose Formation,20.6201
5726.7905,7.7478,39.1831,165,27364.67,236.5844,3570.287,1494.557,Whiterose Formation,19.6518
5726.9878,6.3666,38.4374,166,27385.77,112.9497,3572.975,1494.053,Whiterose Formation,15.8017
5727.21,5.1628,39.0747,166,27378.74,125.5946,3572.066,1493.54,Whiterose Formation,14.8803
5727.3945,5.0866,36.702,165,27429.28,124.9767,3573.883,1493.896,Whiterose Formation,13.4764
5727.7314,8.1098,37.5019,166,27403.07,85.2828,3586.451,1493.551,Whiterose Formation,12.5644
5728.1963,10.9463,41.949,167,27385.15,57.7941,3581.075,1494.653,Whiterose Formation,16.9902
5728.5059,10.0651,40.6745,165,27365.98,89.9391,3582.854,1494.106,Whiterose Formation,18.9566
5728.9551,13.2958,39.9966,166,27399.63,68.0092,3584.671,1493.291,Whiterose Formation,24.5649
5729.6523,17.732,43.7794,168,27387.56,63.5285,3575.662,1492.807,Whiterose Formation,28.0114
5729.835,11.5877,42.6947,166,27328.2,74.4325,3568.47,1494.018,Whiterose Formation,25.9731
5730.3589,14.6906,42.7489,166,27380.18,61.1304,3571.195,1493.174,Whiterose Formation,29.5317
5731.3174,26.8471,48.7552,165,27432.93,27.1384,3576.571,1492.375,Whiterose Formation,36.026
5731.354,12.996,41.7456,165,27427.9,23.9533,3581.984,1493.215,Whiterose Formation,28.4514
5731.5371,9.3653,40.078,165,27433.48,153.0976,3573.883,1494.425,Whiterose Formation,22.954
5732.1499,13.4864,41.7321,166,27439.89,35.1476,3570.287,1493.119,Whiterose Formation,24.5178
5732.4868,11.9935,40.9186,164,27418.31,62.2525,3578.388,1493.629,Whiterose Formation,19.9745
5732.7539,9.9642,40.1322,166,27381.91,124.6284,3580.167,1493.525,Whiterose Formation,17.6786
5733.314,13.3138,41.8405,164,27388.6,36.1827,3579.258,1493.735,Whiterose Formation,26.858
5733.792,13.8361,44.4979,166,27394.94,57.3711,3580.167,1492.909,Whiterose Formation,24.3201
5734.0195,10.1382,41.4745,167,27416.45,99.6065,3590.047,1493.034,Whiterose Formation,23.4021
5734.5142,13.1705,41.5152,164,27434.79,54.7737,3572.975,1492.629,Whiterose Formation,26.3133
5734.8457,10.8755,40.8101,166,27441.62,83.3999,3581.984,1493.353,Whiterose Formation,22.9367
5735.1978,10.9733,41.1355,164,27455.54,83.8078,3581.075,1493.643,Whiterose Formation,21.5737
5735.5361,10.0926,41.5152,165,27448.92,90.2883,3577.479,1493.085,Whiterose Formation,22.7486
5735.9287,11.6276,41.0406,166,27412.11,74.4049,3576.571,1492.506,Whiterose Formation,22.0111
5736.4741,7.9882,37.5155,170,23765.88,8.1007,3330.292,1486.749,Whiterose Formation,20.5807
5736.8027,7.8433,37.8002,168,23828.56,81.8359,3119.937,1488.115,Whiterose Formation,20.8895
5737.0762,7.9057,38.2341,168,25028.11,98.6927,3264.653,1490.994,Whiterose Formation,19.1642
5737.374,5.3923,37.5562,167,24500.45,92.9358,3194.547,1488.106,Whiterose Formation,18.3603
5737.6167,6.8881,37.9087,168,27138.94,103.6047,3564.874,1492.489,Whiterose Formation,21.5404
5737.9102,6.3927,38.1663,169,28471.49,90.1067,3661.061,1493.015,Whiterose Formation,18.0203
5738.2212,6.9213,37.2986,169,28609.73,81.809,3679.042,1493.747,Whiterose Formation,17.1779
5738.3726,7.6144,32.3769,168,28271.47,119.8427,3642.172,1492.622,Whiterose Formation,15.4341
5738.9482,17.8536,33.2989,168,28076.42,44.8196,3624.229,1492.185,Whiterose Formation,18.6884
5739.188,21.4397,34.3293,167,27954.66,83.9507,3623.321,1492.731,Whiterose Formation,18.6238
5739.5264,24.6234,36.7969,168,28370.41,68.6313,3665.566,1492.813,Whiterose Formation,19.1583
5739.6479,21.9347,37.407,168,28459.35,75.52,3661.061,1493.192,Whiterose Formation,17.079
5739.8755,21.6112,35.9699,167,28525.13,151.7827,3668.253,1492.677,Whiterose Formation,18.4307
5740.1509,23.4064,37.8002,167,28531.75,95.8587,3670.071,1492.996,Whiterose Formation,16.3386
5740.3857,23.1977,37.5968,167,28582.08,103.4292,3661.97,1493.117,Whiterose Formation,14.4672
5740.6484,22.4891,37.6375,168,28509.89,103.8204,3665.566,1492.589,Whiterose Formation,14.9454
5740.9072,22.7077,36.9054,168,28563.74,96.6243,3666.474,1492.275,Whiterose Formation,14.1799
5741.1865,22.7084,38.1256,167,28558.02,102.1991,3676.354,1492.806,Whiterose Formation,15.4115
5741.4424,22.3401,38.573,167,28565.39,98.0023,3671.85,1493.132,Whiterose Formation,15.7568
5741.6724,21.076,37.5019,168,28560.36,117.0726,3668.253,1493.255,Whiterose Formation,15.201
5741.9883,22.783,36.1054,168,28556.08,79.9082,3670.071,1492.494,Whiterose Formation,16.1444
5742.2417,24.0833,36.9325,168,28482.38,90.1352,3666.474,1492.608,Whiterose Formation,15.9902
5742.4683,22.8389,36.5664,169,28563.67,110.8721,3677.263,1493.371,Whiterose Formation,15.8093
5742.7144,23.4325,37.3257,167,28592.56,116.3194,3674.537,1493.063,Whiterose Formation,15.1716
5742.9624,22.6007,40.9457,167,28532.57,122.6768,3671.85,1492.966,Whiterose Formation,14.9902
5743.2808,20.4292,38.9255,169,28542.57,90.5187,3665.566,1493.268,Whiterose Formation,15.8211
5743.6201,20.0706,40.2407,167,28543.81,82.9132,3675.446,1493.349,Whiterose Formation,16.3026
5744.0015,19.7206,38.0714,168,28570.49,68.3585,3671.85,1492.562,Whiterose Formation,17.9925
5744.3555,22.8204,38.8171,166,28534.78,73.1823,3664.657,1492.849,Whiterose Formation,20.8288
5744.6226,23.2798,39.156,169,28564.15,101.8416,3670.071,1492.958,Whiterose Formation,20.3143
5744.8882,23.8426,39.1967,168,28567.67,98.5882,3670.941,1492.429,Whiterose Formation,19.3727
5745.0488,22.5258,36.7562,169,28568.22,145.0389,3675.446,1492.579,Whiterose Formation,17.3665
5745.2847,22.3789,38.329,168,28527.89,160.3611,3668.253,1492.912,Whiterose Formation,15.9516
5745.4878,22.6526,37.2443,169,28566.08,83.8957,3672.758,1492.408,Whiterose Formation,15.6543
5745.668,21.7692,36.363,169,28462.11,136.673,3656.557,1492.55,Whiterose Formation,14.0634
5745.9028,22.5151,37.5019,169,28508.03,151.6603,3670.941,1493.097,Whiterose Formation,13.2486
5746.1396,24.0091,37.2714,169,28497.48,119.7856,3668.253,1493.005,Whiterose Formation,13.0104
5746.3247,22.8843,37.3257,167,28480.45,142.541,3656.557,1492.507,Whiterose Formation,12.2173
5746.5088,22.4339,36.7969,169,28447.49,138.1546,3670.941,1492.435,Whiterose Formation,12.6867
5746.7109,22.8697,36.1732,168,28536.16,113.0405,3672.758,1492.569,Whiterose Formation,12.9255
5746.9014,22.195,36.58,167,28525.27,137.9847,3666.474,1492.282,Whiterose Formation,11.9774
5747.1011,22.0141,38.3697,167,28568.63,142.8525,3666.474,1493.481,Whiterose Formation,12.3118
5747.3223,21.7144,39.6712,168,28490.79,138.1831,3668.253,1492.969,Whiterose Formation,12.2121
5747.5493,22.0289,39.1289,167,28478.11,123.2971,3673.667,1492.88,Whiterose Formation,12.3304
5747.7803,21.7181,40.539,168,28516.85,118.859,3658.374,1493.003,Whiterose Formation,12.9278
5748.0674,20.6891,41.0406,168,28509.41,125.1648,3667.345,1493.104,Whiterose Formation,13.3234
5748.4189,22.0703,42.071,169,28510.79,86.0799,3671.85,1493.604,Whiterose Formation,14.9857
5748.7031,22.3067,42.1659,169,28455.21,90.467,3661.97,1492.218,Whiterose Formation,16.2938
5749.0068,20.7021,40.9999,169,28490.45,109.931,3660.153,1492.312,Whiterose Formation,16.9194
5749.2822,22.1731,38.4646,169,28457.97,89.2725,3672.758,1491.992,Whiterose Formation,17.4575
5749.5596,22.3801,42.4371,168,28447.01,118.1565,3670.941,1492.096,Whiterose Formation,18.0031
5749.7881,17.3539,43.3319,170,28465.21,128.5556,3653.869,1492.22,Whiterose Formation,16.5277
5750.1646,20.9511,39.4814,168,28477.83,72.8699,3661.97,1491.648,Whiterose Formation,17.1763
5750.457,19.9221,45.2301,170,28383.51,90.5667,3674.537,1494.083,Whiterose Formation,17.7224
5750.7275,18.5786,41.9897,169,28416.26,120.2397,3656.557,1492.066,Whiterose Formation,17.9193
5751.2583,21.6994,42.0032,169,28443.77,47.5177,3652.96,1492.921,Whiterose Formation,21.9043
5751.501,21.3651,40.1593,170,28421.78,92.1206,3669.162,1491.976,Whiterose Formation,20.1039
5751.7666,21.1154,41.2169,168,28363.93,121.1083,3674.537,1492.722,Whiterose Formation,19.1134
5752.0845,20.283,41.9626,169,28421.02,83.411,3668.253,1491.961,Whiterose Formation,19.6645
5752.5356,21.0863,43.9963,169,28434.95,58.8084,3656.557,1491.997,Whiterose Formation,20.4792
5752.9272,18.5335,43.9285,169,28450.53,89.0196,3663.749,1491.844,Whiterose Formation,20.5868
5753.2319,18.784,39.9695,167,28429.84,103.356,3666.474,1492.362,Whiterose Formation,22.2466
5753.6582,18.0795,44.62,169,28416.26,80.8277,3672.758,1494.106,Whiterose Formation,23.1368
5754.0913,23.1903,39.5492,167,28425.08,50.9153,3653.869,1491.814,Whiterose Formation,23.2243
5754.2007,19.4418,38.6408,176,28420.05,121.1402,3664.657,1492.833,Whiterose Formation,21.1552
5754.5063,20.9369,41.5152,177,28442.25,108.5614,3672.758,1492.926,Whiterose Formation,18.9955
5754.8379,20.4507,43.5082,177,28420.81,91.9149,3680.859,1493.008,Whiterose Formation,19.2027
5755.0371,16.8011,42.0846,177,28425.36,114.5689,3682.638,1493.567,Whiterose Formation,17.0032
5755.5508,20.1571,41.7728,177,28405.71,62.8887,3671.85,1493.578,Whiterose Formation,17.5972
5755.8135,19.0036,40.8779,176,28379.93,69.0994,3662.878,1493.9,Whiterose Formation,19.6132
5756.1177,20.4713,38.3154,177,28380.27,101.8344,3669.162,1493.781,Whiterose Formation,18.2728
5756.3301,18.1605,42.1659,177,28414.4,141.0454,3664.657,1493.062,Whiterose Formation,18.145
5756.6392,18.1511,41.5423,177,28401.78,101.7556,3673.667,1492.304,Whiterose Formation,19.5481
5757.1099,20.86,42.7354,175,28435.08,67.4593,3673.667,1493.181,Whiterose Formation,18.3023
5757.4565,18.3253,46.0843,177,28435.08,61.3015,3658.374,1493.893,Whiterose Formation,18.8117
5757.7998,18.6027,38.9662,176,28434.53,108.9604,3680.859,1493.547,Whiterose Formation,21.7309
5758.2588,21.2818,46.8028,176,28433.98,77.8049,3670.941,1493.791,Whiterose Formation,24.0692
5758.8452,22.2172,44.6742,176,28471.07,52.3806,3673.667,1493.986,Whiterose Formation,25.6364
5759.2148,20.5591,41.244,175,28421.85,95.5397,3658.374,1492.993,Whiterose Formation,27.3505
5759.6592,21.9228,42.8167,176,28481.97,64.0834,3673.667,1493.243,Whiterose Formation,28.0868
5759.9985,20.9144,42.2066,175,28392.13,95.7938,3678.133,1493.11,Whiterose Formation,26.1278
5760.3535,20.2267,42.6812,175,28474.38,79.8455,3681.729,1492.123,Whiterose Formation,22.0871
5760.7515,19.3788,42.8167,176,28481.07,78.2321,3679.95,1493.875,Whiterose Formation,23.0931
5761.1455,20.3975,43.7929,178,28492.45,70.9719,3673.667,1492.449,Whiterose Formation,22.2216
5761.5425,19.3579,45.0403,176,28472.18,84.0812,3668.253,1494.201,Whiterose Formation,23.1608
5762.0063,21.7956,41.3796,177,28447.56,70.569,3673.667,1494.018,Whiterose Formation,24.642
5762.3286,23.022,41.5287,175,28444.46,63.3781,3674.537,1493.469,Whiterose Formation,23.3601
5762.6094,19.0738,40.7152,176,28405.23,134.4957,3670.071,1493.57,Whiterose Formation,22.7679
5763.0786,22.5602,37.9765,176,28444.73,56.9881,3675.446,1493.598,Whiterose Formation,22.8269
5763.272,22.9568,35.6173,176,28422.95,66.8669,3670.071,1493.099,Whiterose Formation,18.2587
5763.481,22.1196,39.3594,176,28466.52,160.8395,3678.133,1493.229,Whiterose Formation,18.2201
5763.8115,23.4043,39.4001,176,28484.38,90.5608,3665.566,1492.464,Whiterose Formation,17.1435
5763.936,19.9357,42.9659,176,28436.32,141.5277,3672.758,1493.262,Whiterose Formation,15.9996
5764.4321,21.0674,41.3389,177,28462.52,62.2271,3665.566,1492.856,Whiterose Formation,16.7106
5764.8306,6.2831,32.2685,175,27854.82,191.5439,3587.359,1491.853,Whiterose Formation,11.7394
5765.4658,16.9939,35.2242,179,28588.42,50.3235,3652.96,1492.662,Whiterose Formation,15.224
5765.6309,17.9322,34.0988,179,28666.81,123.6506,3672.758,1492.809,Whiterose Formation,13.6996
5765.8877,20.1875,36.0241,179,28896.62,136.6754,3670.941,1492.497,Whiterose Formation,12.7826
5766.3262,22.9906,41.0135,179,23376.26,67.1715,3423.754,1486.189,Whiterose Formation,23.2534
5766.6826,21.0314,43.3726,178,24583.67,92.8768,3437.23,1489.012,Whiterose Formation,19.9172
5767.2007,24.5517,43.8607,180,23697.49,73.461,3319.503,1486.271,Whiterose Formation,23.342
5767.4707,24.4699,40.3085,179,21708.49,104.6087,3144.201,1486.8,Whiterose Formation,23.6044
5767.6377,23.4011,41.2847,177,27677.21,109.6174,3646.677,1492.446,Whiterose Formation,19.6012
5767.9971,21.6894,44.7013,177,28918.61,123.9141,3703.306,1494.843,Whiterose Formation,19.7045
5768.4814,21.7293,42.6269,178,29138,66.6229,3670.071,1493.807,Whiterose Formation,20.2743
5768.9585,23.2071,39.9424,177,28804.99,69.7101,3686.234,1493.408,Whiterose Formation,22.546
5769.2798,22.9923,42.2066,178,28707.15,92.9875,3663.749,1493.916,Whiterose Formation,26.1324
5769.6265,24.0889,40.7152,177,28744.11,98.5108,3677.263,1493.357,Whiterose Formation,24.4511
5769.8618,21.1577,41.1084,177,28681.36,107.1521,3658.374,1492.842,Whiterose Formation,21.1757
5770.3525,23.0068,40.539,178,28649.23,63.2551,3664.657,1493.283,Whiterose Formation,20.6812
5770.7891,23.4974,43.9149,178,28706.6,70.6875,3675.446,1493.957,Whiterose Formation,22.1765
5771.2876,23.5697,44.3488,179,28691.78,63.5297,3660.153,1494.395,Whiterose Formation,27.0433
5771.5713,20.0052,44.3217,180,28643.24,122.2872,3661.97,1494.283,Whiterose Formation,25.6269
5772.1089,19.6342,45.1216,178,28662.68,66.4216,3667.345,1493.861,Whiterose Formation,26.2689
5772.6782,20.4305,43.9963,179,28645.24,47.8089,3648.494,1493.848,Whiterose Formation,27.5602
5773.1333,25.6136,36.702,178,28649.65,49.9106,3652.09,1493.247,Whiterose Formation,30.8793
5773.3726,26.0589,36.4715,178,28703.77,103.7796,3665.566,1493.787,Whiterose Formation,26.905
5773.4946,23.5986,37.2308,178,28613.86,105.9204,3668.253,1492.894,Whiterose Formation,21.3725
5773.8364,24.5718,41.3253,179,28634.13,85.6947,3661.97,1494.238,Whiterose Formation,19.6879
5774.2007,23.1252,44.6064,179,28629.1,87.6249,3660.153,1494.306,Whiterose Formation,18.5024
5774.7563,23.3261,47.0469,179,28670.88,52.3355,3678.133,1494.509,Whiterose Formation,20.89
5775.3115,24.9276,43.5218,176,28672.54,50.7709,3666.474,1494.08,Whiterose Formation,29.1309
