#            DEPT         ROP5         P16H         P22H         P28H         P34H         P40H         A28H         A34H         A40H           GR         ROBB         TNPH         DRHB         DCAV          PEB          TVD 
#                  (DRILLING_)     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])     (ECO[1])  (DnMWorkfl) 
#                         (RT)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RM)         (RT) 
#                        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in)        (6in) 
~ASCII
        5902.9092      19.3280       3.7467       3.7088       3.6830       3.6823       3.6965       4.5755       4.5448       4.5311      87.0288    2034.0450      47.8311      68.6940     273.6158      42.4532    3460.9500
        5903.0616      17.3865       3.6840       3.6588       3.6387       3.6303       3.6289       4.5343       4.5016       4.4859      86.2848    2013.8500      44.9791      59.4002     273.0051      43.9287    3461.0950
        5903.2140      16.7018       3.6409       3.6163       3.6002       3.5962       3.5964       4.5140       4.4922       4.4753      86.3807    2027.0160      47.3147      68.7696     272.0341      42.3337    3461.2400
        5903.3664      16.1223       3.6291       3.6049       3.5866       3.5718       3.5555       4.4875       4.4694       4.4630      86.4442    2067.2600      39.7046      89.8428     274.1613      40.2673    3461.3850
        5903.5188      17.4466       3.6364       3.5947       3.5745       3.5682       3.5562       4.4897       4.4678       4.4385      88.3070    2100.2280      46.6900     107.6208     276.0118      37.9681    3461.5310
        5903.6712      16.3876       3.6909       3.6377       3.6094       3.5938       3.5689       4.5047       4.4817       4.4482      86.2523    2107.9280      43.3330     113.0266     274.7401      37.6568    3461.6780
        5903.8236      15.7171       3.7755       3.7278       3.7081       3.7045       3.6910       4.5036       4.4698       4.4228      85.1123    2099.1770      43.8487     105.5965     272.4502      38.2839    3461.8230
        5903.9760      14.8491       3.8674       3.8284       3.8073       3.7969       3.7807       4.4725       4.4426       4.4114      81.2628    2091.3920      40.3652      95.4958     270.3172      39.5754    3461.9680
        5904.1284      13.7782       3.8844       3.8412       3.8050       3.7797       3.7604       4.5030       4.4684       4.4339      81.1423    2088.7440      41.5032      92.2668     266.8061      40.3461    3462.1150
        5904.2808      13.1357       3.8847       3.8563       3.8253       3.8010       3.7866       4.5168       4.4693       4.4239      83.8672    2188.5180      30.1825     187.4774     263.3986      26.3272    3462.2600
        5904.4332      12.2673       3.8760       3.8728       3.8563       3.8380       3.8304       4.5018       4.4514       4.4116      93.4522    2313.0210      25.5180     143.3853     248.0322      14.3759    3462.4060
        5904.5856      12.6378       3.7839       3.7871       3.7770       3.7579       3.7424       4.5346       4.4979       4.4778     105.8370    2547.0990      28.9857     117.6441     233.7761       8.4581    3462.5510
        5904.7380      12.0454       3.7401       3.7368       3.7265       3.7205       3.7254       4.5246       4.4803       4.4639     113.7940    2650.7290      27.9579      87.7594     225.8585       6.7176    3462.6970
        5904.8904      11.4576       3.7041       3.6923       3.6757       3.6690       3.6767       4.5212       4.4904       4.4816     117.5520    2678.3900      28.9532     105.9576     225.9409       6.8451    3462.8430
        5905.0428      11.1904       3.6665       3.6708       3.6685       3.6693       3.6793       4.5126       4.4723       4.4614     117.5362    2675.7700      27.7645     103.2229     225.3039       6.7344    3462.9890
        5905.1952      11.2514       3.6502       3.6616       3.6678       3.6759       3.6904       4.4973       4.4527       4.4301     116.4858    2672.0670      28.3306     102.7599     223.6477       6.7756    3463.1340
